Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Mock_HK,GO:0016132,brassinosteroid biosynthetic process,8/299,118/20876,3.021926366015441e-4,0.003630287858121181,0.0030888942633232625,AT1G12080/AT2G20520/AT5G53250/AT1G09540/AT3G50660/AT3G13730/AT4G14380/AT2G14100,8
Mock_HK,GO:0008652,cellular amino acid biosynthetic process,17/299,454/20876,3.197185051756737e-4,0.003790947989940131,0.003225594761717665,AT1G30380/AT3G53420/AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT3G56940/AT3G25900/AT5G23020/AT3G02020/AT1G74470/AT4G14880/AT2G33990/AT2G39800/AT1G31330/AT1G63970/AT4G08685,17
Mock_HK,GO:0009069,serine family amino acid metabolic process,12/299,255/20876,3.3057375501810443e-4,0.0038694081837375555,0.0032923539973463032,AT1G30380/AT3G53420/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330/AT1G63970/AT4G08685,12
Mock_HK,GO:0006869,lipid transport,9/299,153/20876,3.7060295518004827e-4,0.004283044279485874,0.0036443035432761573,AT4G12550/AT1G62510/AT4G22470/AT3G53980/AT5G46900/AT2G45180/AT4G22460/AT1G48750/AT4G12480,9
Mock_HK,GO:0016128,phytosteroid metabolic process,8/299,123/20876,4.0009893772091897e-4,0.0045097571622123335,0.003837206186329281,AT1G12080/AT2G20520/AT5G53250/AT1G09540/AT3G50660/AT3G13730/AT4G14380/AT2G14100,8
Mock_HK,GO:0016131,brassinosteroid metabolic process,8/299,123/20876,4.0009893772091897e-4,0.0045097571622123335,0.003837206186329281,AT1G12080/AT2G20520/AT5G53250/AT1G09540/AT3G50660/AT3G13730/AT4G14380/AT2G14100,8
Mock_HK,GO:0009733,response to auxin,16/299,424/20876,4.3865877394263527e-4,0.00488409098304422,0.004155714700509176,AT2G04160/AT4G12550/AT5G01490/AT3G23250/AT4G18950/AT3G62680/AT5G57090/AT5G39610/AT5G20820/AT1G09540/AT2G06850/AT5G50760/AT5G12330/AT1G74950/AT2G17800/AT1G01560,16
Mock_HK,GO:0043067,regulation of programmed cell death,15/299,396/20876,6.331748403695912e-4,0.0069649232440655035,0.005926227421594906,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT4G25110/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G11440/AT4G12480/AT1G01560,15
Mock_HK,GO:0044550,secondary metabolite biosynthetic process,13/299,317/20876,6.978793701728935e-4,0.00758528410676014,0.006454072370771873,AT2G04160/AT1G64160/AT1G33030/AT3G13610/AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT1G16400/AT4G14880/AT2G31790/AT1G31420,13
Mock_HK,GO:0010941,regulation of cell death,15/299,404/20876,7.761708227279121e-4,0.00833698777824216,0.007093672658491631,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT4G25110/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G11440/AT4G12480/AT1G01560,15
Mock_HK,GO:0012501,programmed cell death,16/299,448/20876,7.91652216105479e-4,0.008404400852375609,0.00715103225808866,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G13610/AT3G47380/AT5G64120/AT4G25110/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G11440/AT4G12480/AT1G01560,16
Mock_HK,GO:0008219,cell death,17/299,496/20876,8.633259185356295e-4,0.009059960501414135,0.00770882671360308,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G13610/AT3G47380/AT5G64120/AT4G25110/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G11440/AT1G61560/AT4G12480/AT1G01560,17
Mock_HK,GO:0009867,jasmonic acid mediated signaling pathway,12/299,286/20876,9.12131607909071e-4,0.009357035483381819,0.007961598186125303,AT2G19190/AT3G23250/AT4G18950/AT3G17860/AT5G05600/AT3G47380/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G50660/AT1G01560,12
Mock_HK,GO:0071395,cellular response to jasmonic acid stimulus,12/299,286/20876,9.12131607909071e-4,0.009357035483381819,0.007961598186125303,AT2G19190/AT3G23250/AT4G18950/AT3G17860/AT5G05600/AT3G47380/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT3G50660/AT1G01560,12
Mock_HK,GO:0006833,water transport,8/299,141/20876,9.86192055503885e-4,0.009894432381044472,0.00841885178671911,AT2G37170/AT2G36830/AT4G19680/AT3G53420/AT3G61430/AT5G60660/AT5G53370/AT4G14880,8
Mock_HK,GO:0042044,fluid transport,8/299,141/20876,9.86192055503885e-4,0.009894432381044472,0.00841885178671911,AT2G37170/AT2G36830/AT4G19680/AT3G53420/AT3G61430/AT5G60660/AT5G53370/AT4G14880,8
Mock_HK,GO:0006972,hyperosmotic response,11/299,250/20876,0.0010086559607796898,0.010009814045563661,0.008517026304981818,AT2G36830/AT3G23250/AT4G18950/AT3G53420/AT3G61430/AT5G39610/AT4G14880/AT1G74950/AT2G39800/AT2G25090/AT1G01560,11
Mock_HK,GO:0009611,response to wounding,13/299,335/20876,0.0011553172150578054,0.011260305497196796,0.009581028946712672,AT3G23250/AT4G18950/AT3G17860/AT3G13610/AT5G05600/AT1G76930/AT3G19710/AT1G43160/AT3G50760/AT4G14880/AT1G74950/AT5G43580/AT1G01560,13
Mock_HK,GO:0006857,oligopeptide transport,7/299,112/20876,0.0011593304674003273,0.011260305497196796,0.009581028946712672,AT2G19190/AT3G46280/AT1G51800/AT4G36670/AT1G05700/AT2G38940/AT4G21680,7
Mock_HK,GO:0046189,phenol-containing compound biosynthetic process,10/299,221/20876,0.0013743425242349625,0.013208154996068639,0.011238390946098641,AT2G19190/AT1G76970/AT5G25440/AT1G64160/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560,10
Mock_HK,GO:0009753,response to jasmonic acid,16/299,474/20876,0.001423043861735164,0.013533740060043799,0.011515420723251655,AT2G19190/AT3G23250/AT4G18950/AT3G17860/AT5G05600/AT1G76930/AT5G39610/AT3G47380/AT1G43160/AT5G08330/AT3G50760/AT1G74710/AT2G40750/AT1G74950/AT3G50660/AT1G01560,16
Mock_HK,GO:0098754,detoxification,10/299,226/20876,0.0016228500380583862,0.015274866853065018,0.012996889073110026,AT4G18170/AT1G17180/AT1G69920/AT5G22300/AT2G29440/AT3G13610/AT3G19710/AT1G10370/AT1G78360/AT5G16980,10
Mock_HK,GO:0051181,cofactor transport,3/299,17/20876,0.0017043222800836413,0.01587802287465678,0.013510094980684503,AT2G36830/AT3G53420/AT5G60660,3
Mock_HK,GO:0009269,response to desiccation,4/299,38/20876,0.002074721962801585,0.019133546990281282,0.016280114923419135,AT2G37180/AT2G36830/AT3G53420/AT2G39800,4
Mock_HK,GO:0048527,lateral root development,7/299,126/20876,0.0022819064079711337,0.020833805504776454,0.017726809779817856,AT2G04160/AT4G12550/AT3G62680/AT1G12040/AT1G10370/AT5G49270/AT1G08090,7
Mock_HK,GO:0018958,phenol-containing compound metabolic process,10/299,238/20876,0.002369923551752989,0.021423170324262168,0.01822828120055973,AT2G19190/AT1G76970/AT5G25440/AT1G64160/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560,10
Mock_HK,GO:0071236,cellular response to antibiotic,13/299,364/20876,0.002403357827811135,0.021512408792074177,0.01830421132017149,AT2G19190/AT1G76970/AT4G18950/AT3G13610/AT3G47380/AT5G64120/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT5G06950/AT4G12480/AT1G01560,13
Mock_HK,GO:0010363,regulation of plant-type hypersensitive response,13/299,371/20876,0.0028305069123090104,0.02508983311590414,0.021348125715728666,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0043069,negative regulation of programmed cell death,8/299,168/20876,0.0029772181758688735,0.026136540332387322,0.0222387349574011,AT1G76970/AT5G25440/AT5G64120/AT4G25110/AT1G74710/AT1G74950/AT4G12480/AT1G01560,8
Mock_HK,GO:0006612,protein targeting to membrane,13/299,374/20876,0.0030316465196182354,0.026360888308680466,0.02242962537822815,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0017000,antibiotic biosynthetic process,11/299,288/20876,0.003064989172429634,0.026399387871964677,0.02246238340867001,AT2G19190/AT1G76970/AT5G25440/AT1G23800/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560/AT5G16280,11
Mock_HK,GO:0006855,drug transmembrane transport,3/299,21/20876,0.003195358330366803,0.027174774761286918,0.023122134978762608,AT2G36830/AT3G53420/AT5G60660,3
Mock_HK,GO:0072657,protein localization to membrane,13/299,377/20876,0.0032443049824537507,0.027174774761286918,0.023122134978762608,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0090150,establishment of protein localization to membrane,13/299,377/20876,0.0032443049824537507,0.027174774761286918,0.023122134978762608,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0009697,salicylic acid biosynthetic process,9/299,209/20876,0.003281214575086918,0.02723408097322142,0.023172596712097083,AT2G19190/AT1G76970/AT5G25440/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560,9
Mock_HK,GO:0070838,divalent metal ion transport,9/299,210/20876,0.0033862476982735173,0.02785264998670019,0.023698917034858758,AT5G01490/AT2G36830/AT4G19680/AT1G30380/AT3G53420/AT3G61430/AT4G05180/AT4G14880/AT4G08685,9
Mock_HK,GO:0060548,negative regulation of cell death,8/299,172/20876,0.003436711761028545,0.02800787179461137,0.023830990239722363,AT1G76970/AT5G25440/AT5G64120/AT4G25110/AT1G74710/AT1G74950/AT4G12480/AT1G01560,8
Mock_HK,GO:0009407,toxin catabolic process,9/299,211/20876,0.0034939082774211984,0.02800787179461137,0.023830990239722363,AT4G18170/AT1G17180/AT1G69920/AT2G29440/AT3G13610/AT3G19710/AT1G10370/AT1G78360/AT5G16980,9
Mock_HK,GO:0009695,jasmonic acid biosynthetic process,7/299,136/20876,0.0034971493807072246,0.02800787179461137,0.023830990239722363,AT3G23250/AT4G18950/AT3G17860/AT5G05600/AT1G43160/AT3G50760/AT1G74950,7
Mock_HK,GO:0015893,drug transport,4/299,44/20876,0.003568016015663333,0.028326944541744548,0.024102478897570154,AT2G36830/AT3G53420/AT5G60660/AT1G26440,4
Mock_HK,GO:0072511,divalent inorganic cation transport,9/299,212/20876,0.0036042412545352026,0.02836786435681586,0.02413729624180562,AT5G01490/AT2G36830/AT4G19680/AT1G30380/AT3G53420/AT3G61430/AT4G05180/AT4G14880/AT4G08685,9
Mock_HK,GO:0010876,lipid localization,10/299,254/20876,0.0037712395195075017,0.029325722734042593,0.024952306886174475,AT4G12550/AT1G62510/AT4G22470/AT3G53980/AT5G46900/AT2G45180/AT4G22460/AT1G48750/AT4G12480/AT4G18550,10
Mock_HK,GO:0048528,post-embryonic root development,7/299,138/20876,0.0037901810324392398,0.029325722734042593,0.024952306886174475,AT2G04160/AT4G12550/AT3G62680/AT1G12040/AT1G10370/AT5G49270/AT1G08090,7
Mock_HK,GO:0080135,regulation of cellular response to stress,13/299,385/20876,0.003871395448462341,0.029702386928118635,0.02527279823940918,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0035690,cellular response to drug,13/299,390/20876,0.004310862912880735,0.03279848199550092,0.027907165172859492,AT2G19190/AT1G76970/AT4G18950/AT3G13610/AT3G47380/AT5G64120/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT5G06950/AT4G12480/AT1G01560,13
Mock_HK,GO:0042537,benzene-containing compound metabolic process,10/299,261/20876,0.00456083728274513,0.0344135904061678,0.02928140856603659,AT2G19190/AT1G76970/AT5G25440/AT1G64160/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560,10
Mock_HK,GO:0052541,plant-type cell wall cellulose metabolic process,3/299,24/20876,0.0047112053371524245,0.03525680715426364,0.029998874364266518,AT5G10430/AT1G66180/AT3G05900,3
Mock_HK,GO:0009696,salicylic acid metabolic process,9/299,222/20876,0.004864646515181552,0.036109124133014286,0.030724083253778223,AT2G19190/AT1G76970/AT5G25440/AT3G47380/AT1G74710/AT2G40750/AT5G22000/AT4G12480/AT1G01560,9
Mock_HK,GO:0009404,toxin metabolic process,9/299,223/20876,0.005007423231680579,0.036869172665519104,0.03137078391324505,AT4G18170/AT1G17180/AT1G69920/AT2G29440/AT3G13610/AT3G19710/AT1G10370/AT1G78360/AT5G16980,9
Mock_HK,GO:0009863,salicylic acid mediated signaling pathway,12/299,353/20876,0.0051444600285637946,0.037575136048629956,0.03197146527225331,AT2G19190/AT1G76970/AT4G18950/AT3G47380/AT5G64120/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT5G06950/AT4G12480/AT1G01560,12
Mock_HK,GO:0009626,plant-type hypersensitive response,13/299,400/20876,0.005310621889513179,0.03848093480258359,0.03274218007068276,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Mock_HK,GO:0071446,cellular response to salicylic acid stimulus,12/299,355/20876,0.005375124126401413,0.0386416403732637,0.03287891923153123,AT2G19190/AT1G76970/AT4G18950/AT3G47380/AT5G64120/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT5G06950/AT4G12480/AT1G01560,12
Mock_HK,GO:0034050,host programmed cell death induced by symbiont,13/299,401/20876,0.005420046190397386,0.038660173217443854,0.032894688227905186,AT2G19190/AT1G76970/AT5G25440/AT4G18950/AT3G47380/AT5G64120/AT5G53370/AT5G08330/AT1G74710/AT2G40750/AT1G74950/AT4G12480/AT1G01560,13
Nonsupp,GO:0010054,trichoblast differentiation,14/134,354/20876,6.856094239744881e-8,3.0427404506775805e-5,2.7292874068176635e-5,AT4G12550/AT1G37130/AT3G49960/AT4G25220/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT1G48930/AT5G12330/AT5G49270/AT4G30670,14
Nonsupp,GO:0010053,root epidermal cell differentiation,14/134,365/20876,9.993311196853483e-8,3.0427404506775805e-5,2.7292874068176635e-5,AT4G12550/AT1G37130/AT3G49960/AT4G25220/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT1G48930/AT5G12330/AT5G49270/AT4G30670,14
Nonsupp,GO:0090627,plant epidermal cell differentiation,14/134,375/20876,1.3914971573220643e-7,3.0427404506775805e-5,2.7292874068176635e-5,AT4G12550/AT1G37130/AT3G49960/AT4G25220/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT1G48930/AT5G12330/AT5G49270/AT4G30670,14
Nonsupp,GO:0010015,root morphogenesis,15/134,458/20876,2.6300334122998417e-7,4.31325479617174e-5,3.8689175723042415e-5,AT2G04160/AT4G12550/AT1G37130/AT3G49960/AT4G25220/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT1G48930/AT5G12330/AT5G49270/AT4G30670,15
Nonsupp,GO:0019344,cysteine biosynthetic process,9/134,205/20876,7.208297892877077e-6,7.894263866780516e-4,7.081022948540291e-4,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:0006534,cysteine metabolic process,9/134,207/20876,7.795769228065123e-6,7.894263866780516e-4,7.081022948540291e-4,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:0009070,serine family amino acid biosynthetic process,9/134,209/20876,8.423757174918234e-6,7.894263866780516e-4,7.081022948540291e-4,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:1901657,glycosyl compound metabolic process,9/134,242/20876,2.702784201212317e-5,0.0022162830449941,0.001987968905891691,AT2G04160/AT1G47600/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880/AT5G08380/AT2G19570,9
Nonsupp,GO:0009069,serine family amino acid metabolic process,9/134,255/20876,4.067409080291674e-5,0.0023757776795233134,0.002131032931408107,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:0010167,response to nitrate,8/134,197/20876,4.120196217467029e-5,0.0023757776795233134,0.002131032931408107,AT5G47450/AT4G17340/AT5G50760/AT1G08090/AT2G22470/AT4G21680/AT4G30670/AT1G18970,8
Nonsupp,GO:0048764,trichoblast maturation,10/134,323/20876,4.587501125250813e-5,0.0023757776795233134,0.002131032931408107,AT4G12550/AT1G37130/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT5G12330/AT5G49270,10
Nonsupp,GO:0048765,root hair cell differentiation,10/134,323/20876,4.587501125250813e-5,0.0023757776795233134,0.002131032931408107,AT4G12550/AT1G37130/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT5G12330/AT5G49270,10
Nonsupp,GO:0048469,cell maturation,10/134,324/20876,4.708096011250469e-5,0.0023757776795233134,0.002131032931408107,AT4G12550/AT1G37130/AT4G15290/AT2G19060/AT1G12950/AT1G12040/AT1G70460/AT5G05500/AT5G12330/AT5G49270,10
Nonsupp,GO:0009684,indoleacetic acid biosynthetic process,6/134,109/20876,7.366982335476058e-5,0.003389925631915375,0.0030407067205402674,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0009683,indoleacetic acid metabolic process,6/134,110/20876,7.751354341269912e-5,0.003389925631915375,0.0030407067205402674,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0000097,sulfur amino acid biosynthetic process,9/134,298/20876,1.3396772975314813e-4,0.005492676919879073,0.004926839535000646,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:0009851,auxin biosynthetic process,6/134,124/20876,1.5020227807656283e-4,0.005796040848130895,0.005198951916086603,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:1901607,alpha-amino acid biosynthetic process,10/134,382/20876,1.8253544080884673e-4,0.006652402731700192,0.005967094234628382,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT2G39800/AT1G31330,10
Nonsupp,GO:0042435,indole-containing compound biosynthetic process,6/134,133/20876,2.2004250225020913e-4,0.007597256919796695,0.006814612673566035,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0006865,amino acid transport,8/134,255/20876,2.461975949295543e-4,0.007896580492940166,0.007083100923545496,AT2G19190/AT2G43620/AT3G46280/AT4G18170/AT1G76930/AT4G02330/AT3G47380/AT4G12480,8
Nonsupp,GO:0015698,inorganic anion transport,8/134,256/20876,2.5278687553619434e-4,0.007896580492940166,0.007083100923545496,AT5G47450/AT4G17340/AT4G08620/AT5G50760/AT1G08090/AT2G22470/AT4G30670/AT1G18970,8
Nonsupp,GO:0009850,auxin metabolic process,6/134,143/20876,3.2529201249483885e-4,0.00883325892438791,0.007923285845206744,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0000096,sulfur amino acid metabolic process,9/134,337/20876,3.333671326405801e-4,0.00883325892438791,0.007923285845206744,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,9
Nonsupp,GO:0016143,S-glycoside metabolic process,7/134,205/20876,3.642810843483928e-4,0.00883325892438791,0.007923285845206744,AT2G04160/AT1G47600/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,7
Nonsupp,GO:0019757,glycosinolate metabolic process,7/134,205/20876,3.642810843483928e-4,0.00883325892438791,0.007923285845206744,AT2G04160/AT1G47600/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,7
Nonsupp,GO:0019760,glucosinolate metabolic process,7/134,205/20876,3.642810843483928e-4,0.00883325892438791,0.007923285845206744,AT2G04160/AT1G47600/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,7
Nonsupp,GO:0015706,nitrate transport,7/134,206/20876,3.751078416968683e-4,0.00883325892438791,0.007923285845206744,AT5G47450/AT4G17340/AT5G50760/AT1G08090/AT2G22470/AT4G30670/AT1G18970,7
Nonsupp,GO:0042430,indole-containing compound metabolic process,6/134,147/20876,3.770293443336303e-4,0.00883325892438791,0.007923285845206744,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0015849,organic acid transport,8/134,280/20876,4.598946802126291e-4,0.010056363673982823,0.009020390394345955,AT2G19190/AT2G43620/AT3G46280/AT4G18170/AT1G76930/AT4G02330/AT3G47380/AT4G12480,8
Nonsupp,GO:0046942,carboxylic acid transport,8/134,280/20876,4.598946802126291e-4,0.010056363673982823,0.009020390394345955,AT2G19190/AT2G43620/AT3G46280/AT4G18170/AT1G76930/AT4G02330/AT3G47380/AT4G12480,8
Nonsupp,GO:0008652,cellular amino acid biosynthetic process,10/134,454/20876,7.094181152757279e-4,0.015012202697447661,0.013465695295046926,AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT2G39800/AT1G31330,10
Nonsupp,GO:0015711,organic anion transport,8/134,302/20876,7.546868301310639e-4,0.015289742238981816,0.013714643632206093,AT2G19190/AT2G43620/AT3G46280/AT4G18170/AT1G76930/AT4G02330/AT3G47380/AT4G12480,8
Nonsupp,GO:0006857,oligopeptide transport,5/134,112/20876,7.830638856990411e-4,0.015289742238981816,0.013714643632206093,AT2G19190/AT3G46280/AT4G36670/AT2G38940/AT4G21680,5
Nonsupp,GO:0016144,S-glycoside biosynthetic process,6/134,172/20876,8.623787543328158e-4,0.015289742238981816,0.013714643632206093,AT2G04160/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0019758,glycosinolate biosynthetic process,6/134,172/20876,8.623787543328158e-4,0.015289742238981816,0.013714643632206093,AT2G04160/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0019761,glucosinolate biosynthetic process,6/134,172/20876,8.623787543328158e-4,0.015289742238981816,0.013714643632206093,AT2G04160/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0034754,cellular hormone metabolic process,6/134,172/20876,8.623787543328158e-4,0.015289742238981816,0.013714643632206093,AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0044272,sulfur compound biosynthetic process,10/134,479/20876,0.0010653704673488564,0.01839165859423289,0.016497010837895038,AT2G04160/AT1G30380/AT5G23010/AT3G19710/AT4G13770/AT3G56940/AT5G23020/AT1G74470/AT4G14880/AT1G31330,10
Nonsupp,GO:1901659,glycosyl compound biosynthetic process,6/134,181/20876,0.0011225361886351769,0.018881634352427592,0.016936510916250036,AT2G04160/AT5G23010/AT3G19710/AT4G13770/AT5G23020/AT4G14880,6
Nonsupp,GO:0048527,lateral root development,5/134,126/20876,0.0013274024594674045,0.02176940033526543,0.019526788811638926,AT2G04160/AT4G12550/AT1G12040/AT5G49270/AT1G08090,5
Nonsupp,GO:0048767,root hair elongation,6/134,188/20876,0.001363482053947897,0.021815712863166352,0.01956833037629973,AT4G12550/AT1G37130/AT4G15290/AT1G12040/AT5G05500/AT5G49270,6
Nonsupp,GO:0009269,response to desiccation,3/134,38/20876,0.0018510319369965072,0.028911355968326398,0.02593300382909894,AT2G37180/AT2G36830/AT2G39800,3
Nonsupp,GO:0048528,post-embryonic root development,5/134,138/20876,0.001982009456077793,0.029986856267998692,0.026897709649889717,AT2G04160/AT4G12550/AT1G12040/AT5G49270/AT1G08090,5
Nonsupp,GO:0080147,root hair cell development,6/134,203/20876,0.002011313530170644,0.029986856267998692,0.026897709649889717,AT4G12550/AT1G37130/AT4G15290/AT1G12040/AT5G05500/AT5G49270,6
Nonsupp,GO:0009697,salicylic acid biosynthetic process,6/134,209/20876,0.0023270718964086127,0.03392353697875666,0.030428846551869348,AT2G19190/AT3G47380/AT2G40750/AT5G22000/AT4G12480/AT1G01560,6
Nonsupp,GO:0017000,antibiotic biosynthetic process,7/134,288/20876,0.0026184135268842736,0.037340853774697466,0.03349412268943499,AT2G19190/AT1G23800/AT3G47380/AT2G40750/AT5G22000/AT4G12480/AT1G01560,7
Nonsupp,GO:0006694,steroid biosynthetic process,6/134,218/20876,0.0028690050934087994,0.04004398598459941,0.03591878717168016,AT3G10720/AT5G45280/AT5G24140/AT1G66180/AT3G25540/AT3G13730,6
Nonsupp,GO:0046189,phenol-containing compound biosynthetic process,6/134,221/20876,0.003069113344240692,0.04194454903795612,0.03762356051382779,AT2G19190/AT3G47380/AT2G40750/AT5G22000/AT4G12480/AT1G01560,6
Nonsupp,GO:0009696,salicylic acid metabolic process,6/134,222/20876,0.003138080388195077,0.04201185172767287,0.037683929903352266,AT2G19190/AT3G47380/AT2G40750/AT5G22000/AT4G12480/AT1G01560,6
